7.123601436614990234e-02,1.016473621129989624e-01,-1.445720493793487549e-01,-1.701326295733451843e-02
3.189803287386894226e-02,1.485395133495330811e-01,-1.617337912321090698e-01,-6.136809475719928741e-03
1.976528018712997437e-01,3.077359199523925781e-01,-2.551612555980682373e-01,-2.391680032014846802e-01
1.512531489133834839e-01,2.782471477985382080e-01,-2.137735188007354736e-01,-2.054238170385360718e-01
6.904213875532150269e-02,1.902810484170913696e-01,-2.168718129396438599e-01,-2.926639653742313385e-02
5.131519958376884460e-02,1.415181010961532593e-01,-1.849887371063232422e-01,4.744471050798892975e-03
3.827562090009450912e-03,1.310112923383712769e-01,-1.559474915266036987e-01,3.270630910992622375e-02
1.369627937674522400e-02,1.590126901865005493e-01,-1.971198022365570068e-01,3.690616041421890259e-02
1.933707296848297119e-02,1.172304823994636536e-01,-1.458427608013153076e-01,2.099819108843803406e-02
4.457542672753334045e-02,1.510659456253051758e-01,-1.916880607604980469e-01,9.624630212783813477e-03
1.119223423302173615e-02,1.376398503780364990e-01,-1.844655424356460571e-01,4.752268269658088684e-02
4.656111821532249451e-02,1.759462952613830566e-01,-1.848358660936355591e-01,-2.501650154590606689e-02
1.995307207107543945e-01,3.046709001064300537e-01,-2.448893040418624878e-01,-2.490964680910110474e-01
1.336908638477325439e-01,3.117046356201171875e-01,-2.266284972429275513e-01,-2.097457945346832275e-01
-5.376932770013809204e-02,-4.646288603544235229e-02,-3.611624985933303833e-02,1.456213295459747314e-01
1.987720280885696411e-02,1.777241080999374390e-01,-1.494525074958801270e-01,-3.717915713787078857e-02
3.545375540852546692e-02,1.751251220703125000e-01,-2.031687498092651367e-01,5.689335055649280548e-03
7.934113591909408569e-02,1.179956942796707153e-01,-1.988326311111450195e-01,1.507599279284477234e-02
-3.805251419544219971e-02,9.364565834403038025e-03,-3.237830474972724915e-02,6.935361772775650024e-02
-4.131639003753662109e-02,5.152074620127677917e-02,2.720628306269645691e-02,-2.825337648391723633e-02
-1.542552374303340912e-02,-1.390224043279886246e-02,2.714515849947929382e-02,1.054030284285545349e-02
-6.262766197323799133e-03,1.038615480065345764e-01,-1.368245184421539307e-01,5.099531263113021851e-02
5.749798566102981567e-02,1.340323984622955322e-01,-1.973321884870529175e-01,1.834780350327491760e-02
4.638044163584709167e-02,8.429335057735443115e-02,-1.647294908761978149e-01,4.610311612486839294e-02
-1.624043844640254974e-02,1.492560654878616333e-01,-1.433750391006469727e-01,2.252931334078311920e-02
5.784491077065467834e-02,1.465519964694976807e-01,-2.110117226839065552e-01,2.084179036319255829e-02
5.321782827377319336e-02,1.674377322196960449e-01,-1.801809221506118774e-01,-2.789923362433910370e-02
4.407266527414321899e-02,1.223466247320175171e-01,-1.453165262937545776e-01,-1.030604541301727295e-02
1.366190798580646515e-02,1.800499707460403442e-01,-1.938580274581909180e-01,1.224862411618232727e-02
6.112556532025337219e-02,1.068289875984191895e-01,-1.247835457324981689e-01,-3.281884640455245972e-02
6.186134740710258484e-02,1.099648326635360718e-01,-2.020956575870513916e-01,4.323716089129447937e-02
1.652572304010391235e-02,1.429030746221542358e-01,-1.276039332151412964e-01,-2.118502743542194366e-02
4.753992706537246704e-02,1.122787743806838989e-01,-1.959881037473678589e-01,4.879155009984970093e-02
3.521274775266647339e-02,1.521194279193878174e-01,-1.862257122993469238e-01,1.194829773157835007e-02
5.937072634696960449e-02,1.504994779825210571e-01,-1.738996207714080811e-01,-2.456581592559814453e-02
6.719896942377090454e-02,1.291264593601226807e-01,-1.532797962427139282e-01,-3.192377835512161255e-02
8.070024102926254272e-02,1.891302913427352905e-01,-2.188220918178558350e-01,-3.726029396057128906e-02
6.012604013085365295e-02,1.612241864204406738e-01,-1.994041353464126587e-01,-9.424383752048015594e-03
6.273244321346282959e-02,1.166765987873077393e-01,-1.451750993728637695e-01,-2.357088401913642883e-02
5.315719544887542725e-02,1.356357336044311523e-01,-1.716223359107971191e-01,-5.512352567166090012e-03
2.656801976263523102e-02,1.624583154916763306e-01,-1.722763329744338989e-01,-4.539398476481437683e-03
5.876097828149795532e-02,1.389359980821609497e-01,-1.793224364519119263e-01,-6.235003937035799026e-03
9.529681503772735596e-02,1.550273150205612183e-01,-1.875764727592468262e-01,-5.068256333470344543e-02
2.348755300045013428e-02,1.057308539748191833e-01,-1.358751654624938965e-01,1.790270209312438965e-02
2.771390043199062347e-02,1.649798154830932617e-01,-1.807435452938079834e-01,6.599872140213847160e-04
4.444779828190803528e-02,1.686066836118698120e-01,-1.716310977935791016e-01,-2.953530475497245789e-02
8.971105515956878662e-02,1.520777344703674316e-01,-2.157909870147705078e-01,-1.211488526314496994e-02
2.412880770862102509e-02,1.840987652540206909e-01,-1.686315834522247314e-01,-2.771636657416820526e-02
6.929349899291992188e-02,1.153879761695861816e-01,-1.444732695817947388e-01,-2.903589606285095215e-02
2.797241508960723877e-02,1.285691112279891968e-01,-1.762567758560180664e-01,3.124876692891120911e-02
6.648549437522888184e-02,1.340187788009643555e-01,-1.433925628662109375e-01,-4.585859179496765137e-02
1.145397312939167023e-02,1.521083563566207886e-01,-1.630562394857406616e-01,1.155939511954784393e-02
2.856561727821826935e-02,1.595529466867446899e-01,-1.801032871007919312e-01,4.031874239444732666e-03
8.289322257041931152e-02,8.718203753232955933e-02,-1.564144045114517212e-01,-2.151492983102798462e-03
8.179193735122680664e-02,1.447521597146987915e-01,-1.800971776247024536e-01,-3.568213060498237610e-02
-3.785048425197601318e-02,-3.985400497913360596e-02,-1.061739549040794373e-01,1.910975873470306396e-01
6.842072308063507080e-02,1.560743898153305054e-01,-2.071424722671508789e-01,-4.226382821798324585e-03
8.960185199975967407e-02,1.154565140604972839e-01,-1.563703566789627075e-01,-3.786237910389900208e-02
1.114208847284317017e-01,2.399493008852005005e-01,-2.185781300067901611e-01,-1.208879277110099792e-01
1.425014622509479523e-02,1.957553476095199585e-01,-2.092983275651931763e-01,1.270158775150775909e-02
1.141261123120784760e-02,1.388000696897506714e-01,-1.318045258522033691e-01,-7.178838830441236496e-03
4.974512755870819092e-02,1.765210032463073730e-01,-2.096593976020812988e-01,-2.747275168076157570e-03
2.399577200412750244e-02,1.467611044645309448e-01,-1.502441763877868652e-01,-1.022359821945428848e-02
1.778158359229564667e-02,1.917998641729354858e-01,-1.677218228578567505e-01,-3.055954910814762115e-02
-1.959574781358242035e-02,3.952347114682197571e-02,-1.459748148918151855e-01,1.360860466957092285e-01
1.051676645874977112e-01,1.238377466797828674e-01,-1.676568388938903809e-01,-4.973863065242767334e-02
7.713267207145690918e-02,7.995519042015075684e-02,-1.097449138760566711e-01,-3.726484254002571106e-02
7.608547806739807129e-02,1.024075523018836975e-01,-1.577569842338562012e-01,-8.555537089705467224e-03
2.116657979786396027e-02,1.552062332630157471e-01,-1.682454198598861694e-01,4.213881213217973709e-03
1.829277165234088898e-02,1.383135616779327393e-01,-1.170541122555732727e-01,-2.912803553044795990e-02
4.499314725399017334e-02,1.356649547815322876e-01,-1.808157116174697876e-01,1.364979147911071777e-02
2.974777854979038239e-02,1.153377965092658997e-01,-1.681104004383087158e-01,3.592892736196517944e-02
3.833106532692909241e-02,1.491793841123580933e-01,-2.136275172233581543e-01,4.001312330365180969e-02
-1.209577620029449463e-01,4.084690660238265991e-02,-1.240548714995384216e-01,2.131954431533813477e-01
3.853857144713401794e-02,1.415060460567474365e-01,-1.989462375640869141e-01,3.174925595521926880e-02
-2.131475368514657021e-03,1.592126637697219849e-01,-1.677303165197372437e-01,2.276671491563320160e-02
7.385141402482986450e-02,1.064426824450492859e-01,-1.748417168855667114e-01,7.456812076270580292e-03
7.661784440279006958e-02,8.464280515909194946e-02,-2.102380394935607910e-01,6.273544579744338989e-02
6.787551939487457275e-02,1.109785288572311401e-01,-1.678641140460968018e-01,2.051767427474260330e-03
4.461127892136573792e-02,8.353372663259506226e-02,-1.835717409849166870e-01,6.818312406539916992e-02
1.897543855011463165e-02,1.162329018115997314e-01,-1.588766425848007202e-01,3.575021028518676758e-02
2.204792387783527374e-02,8.522813767194747925e-02,-1.312679499387741089e-01,3.512949123978614807e-02
4.036955907940864563e-02,1.357928514480590820e-01,-1.785334348678588867e-01,1.354987453669309616e-02
-4.350871779024600983e-03,1.106576025485992432e-01,-1.672290712594985962e-01,7.338102906942367554e-02
7.270748168230056763e-02,8.192611485719680786e-02,-2.012683302164077759e-01,6.000542640686035156e-02
3.021540306508541107e-02,1.068074032664299011e-01,-1.602052152156829834e-01,3.502303361892700195e-02
2.413571998476982117e-02,1.422430425882339478e-01,-1.943807154893875122e-01,4.079841449856758118e-02
3.272084891796112061e-02,1.664682030677795410e-01,-1.564549952745437622e-01,-3.123230859637260437e-02
9.027604013681411743e-03,1.241804435849189758e-01,-1.255555599927902222e-01,2.772607374936342239e-03
7.466063648462295532e-02,7.416428625583648682e-02,-1.428737044334411621e-01,5.516115110367536545e-03
-1.464329957962036133e-01,2.407657057046890259e-01,-1.317950934171676636e-01,4.654568433761596680e-02
-2.341285347938537598e-01,4.278779029846191406e-01,-1.747020781040191650e-01,-2.701308764517307281e-02
-2.203542292118072510e-01,4.320858120918273926e-01,-1.468181908130645752e-01,-7.470441609621047974e-02
-1.986928880214691162e-01,4.341641366481781006e-01,-1.453123539686203003e-01,-1.010579243302345276e-01
-1.380490958690643311e-01,2.606786489486694336e-01,-1.595206409692764282e-01,4.561908915638923645e-02
3.498345986008644104e-02,1.187805905938148499e-01,-1.471134424209594727e-01,6.004252936691045761e-03
6.394492089748382568e-02,1.132732704281806946e-01,-1.516449302434921265e-01,-1.437938865274190903e-02
8.941462635993957520e-02,1.092429161071777344e-01,-1.800578683614730835e-01,-6.329719908535480499e-03
5.268693715333938599e-02,1.188707351684570312e-01,-1.867316514253616333e-01,2.849399670958518982e-02
8.982419967651367188e-02,1.055878773331642151e-01,-1.680171638727188110e-01,-1.600055024027824402e-02
5.769222974777221680e-02,1.370676606893539429e-01,-1.766090393066406250e-01,-5.576857831329107285e-03
8.181750774383544922e-03,1.089326292276382446e-01,-1.566688269376754761e-01,5.110944062471389771e-02
7.561711966991424561e-02,8.004781603813171387e-02,-1.431258767843246460e-01,-8.009371813386678696e-04
4.866932705044746399e-02,1.260560452938079834e-01,-1.443846970796585083e-01,-1.847903616726398468e-02
5.640187859535217285e-02,1.047724857926368713e-01,-1.849668771028518677e-01,3.759223967790603638e-02
6.696894019842147827e-02,1.206066310405731201e-01,-1.927751302719116211e-01,1.910236291587352753e-02
6.769905239343643188e-02,1.302475333213806152e-01,-1.569404900074005127e-01,-2.940829843282699585e-02
2.237916737794876099e-02,1.210454702377319336e-01,-1.504212915897369385e-01,1.960288546979427338e-02
7.859284430742263794e-02,1.218755394220352173e-01,-2.063698768615722656e-01,1.945929974317550659e-02
1.560700405389070511e-02,1.519490778446197510e-01,-1.702463328838348389e-01,1.463812123984098434e-02
3.357010893523693085e-03,3.645235896110534668e-01,-1.644101738929748535e-01,-2.028463035821914673e-01
2.282486855983734131e-02,3.471199274063110352e-01,-2.103659659624099731e-01,-1.560750007629394531e-01
1.169020775705575943e-02,3.235015869140625000e-01,-1.762460917234420776e-01,-1.546436697244644165e-01
-1.301868911832571030e-02,4.093011915683746338e-01,-2.171446681022644043e-01,-1.847408264875411987e-01
6.439258158206939697e-02,3.402604162693023682e-01,-1.819312423467636108e-01,-2.183525860309600830e-01
5.250401049852371216e-02,3.785398006439208984e-01,-2.198635190725326538e-01,-2.090453505516052246e-01
-5.891149863600730896e-03,3.486581146717071533e-01,-1.530514508485794067e-01,-1.881796419620513916e-01
3.663290292024612427e-02,3.758123517036437988e-01,-2.233271300792694092e-01,-1.888645589351654053e-01
-7.389480713754892349e-03,3.529748320579528809e-01,-1.729079335927963257e-01,-1.715880781412124634e-01
5.312503501772880554e-02,3.896088600158691406e-01,-2.473278790712356567e-01,-1.946405768394470215e-01
2.016347460448741913e-02,3.367728590965270996e-01,-1.829212456941604614e-01,-1.700911074876785278e-01
5.842171609401702881e-02,3.289554119110107422e-01,-2.246438115835189819e-01,-1.566449254751205444e-01
-1.076227985322475433e-02,3.879079520702362061e-01,-1.740097701549530029e-01,-2.049941718578338623e-01
1.817292161285877228e-02,3.621982336044311523e-01,-1.979600638151168823e-01,-1.823889315128326416e-01
4.492982476949691772e-02,3.449699282646179199e-01,-2.035767734050750732e-01,-1.832024902105331421e-01
-4.771451652050018311e-02,2.891543805599212646e-01,-1.572124063968658447e-01,-7.868171483278274536e-02
4.378111660480499268e-02,3.823485672473907471e-01,-2.436824142932891846e-01,-1.809882521629333496e-01
-3.346991166472434998e-02,3.748787045478820801e-01,-1.698189228773117065e-01,-1.732845306396484375e-01
-1.944940909743309021e-02,3.518013954162597656e-01,-1.487265676259994507e-01,-1.827668547630310059e-01
1.657351292669773102e-02,3.939889967441558838e-01,-1.902875304222106934e-01,-2.220460921525955200e-01
-1.008464395999908447e-02,3.970413506031036377e-01,-2.010687887668609619e-01,-1.895629763603210449e-01
1.105912588536739349e-02,3.245105743408203125e-01,-1.759361028671264648e-01,-1.551619768142700195e-01
